ID,Date,Company,Title,Location,Link
1,2023-07-01,Experfy,Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3676190134?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=6Pg2My0WLeVdjnshyQUZzw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
2,2023-09-15,Fooda,Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-at-fooda-3714344404?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=t17f3GyaNiiu3inWMMqtFw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
3,2023-09-19,Janus Health,Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-at-janus-health-3722186413?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=pKOCiwJoFAyVUxzjymNgZg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
4,2023-09-23,City of Chicago,Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-at-city-of-chicago-3727124949?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=JSr1I8VID6x1ZUD39E8mKQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
5,2023-07-22,Stripe,"Data Scientist, Growth","Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-growth-at-stripe-3671621331?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=cMlE8aaMZLv6XJ5S7aymnA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
6,2023-10-09,Phoenix Cyber,Python Developer [Job ID 20231006],"Elk Grove Village, IL",https://www.linkedin.com/jobs/view/python-developer-job-id-20231006-at-phoenix-cyber-3736116956?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=S%2BuiKjkYM2nAcK1Ud%2BbxWA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
7,2023-09-20,UChicago Medicine,Data Scientist - Full Time Remote,"Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-full-time-remote-at-uchicago-medicine-3728110134?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=SPqCZAJ%2BBcV3FcK1Fooo7w%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
8,2023-08-23,Stripe,"Data Scientist, Credit Risk","Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-credit-risk-at-stripe-3701462855?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=HXCW3nlc2Ct0ps5q5%2B06Og%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
9,2023-08-25,Gridlines,Machine Learning Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-gridlines-3720786388?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=q7cYf%2BDshPDfTGOWEjU%2BMg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
10,2023-07-27,University of Chicago,Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-at-university-of-chicago-3679799845?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=sESK9EVOK3vzHBpxsTmZ%2Fg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
11,2023-08-30,Fingercheck,Data Scientist,"Schaumburg, IL",https://www.linkedin.com/jobs/view/data-scientist-at-fingercheck-3700657651?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=DohM%2B84zfSldxS9%2FxM3UEw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
12,2023-08-30,PSRTEK,NLP - Engineer- Hybrid,"Chicago, IL",https://www.linkedin.com/jobs/view/nlp-engineer-hybrid-at-psrtek-3705247530?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=oJhAMRo5APOJML6mpc7dqg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
13,2023-06-25,IT Minds LLC,Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-at-it-minds-llc-3667469705?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=vhJPVLno96YN3arQqL8pwg%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
14,2023-08-31,MindPal,Machine Learning Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/machine-learning-developer-at-mindpal-3708507773?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=qYp%2Fceadho99DAsdGpyhBQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
15,2023-07-05,Sibel Health,Senior Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-data-scientist-at-sibel-health-3653118028?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=Ev4mul7CEaG5UvJE8hhCWA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
16,2023-07-27,Fingerprint for Success (F4S),Expression of Interest: Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/expression-of-interest-data-scientist-at-fingerprint-for-success-f4s-3699998205?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=tKzQb8hgCwZ1yfyDKq1Y8Q%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
17,2023-10-03,CVS Health,Data Scientist – Finance Analytics,"Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-%E2%80%93-finance-analytics-at-cvs-health-3727298146?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=SIwfmiUg%2Fdh42I5yV2EGOg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
18,2023-09-29,Wintrust Financial Corporation,Data Scientist,"Rosemont, IL",https://www.linkedin.com/jobs/view/data-scientist-at-wintrust-financial-corporation-3716036317?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=1YcmJRdoLSBZRXasaBs8FA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
19,2023-08-24,Rise25,OpenAI/GPT3 Expert / AI/ML Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/openai-gpt3-expert-ai-ml-developer-at-rise25-3715862472?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=uJAjoxpf5omKaxrQ1m30qA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
20,2023-08-30,Apollo Solutions,Machine Learning Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-apollo-solutions-3704927951?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=fcKUUB%2B0C3x95ScBzFJ2dw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
21,2023-09-20,Darwill,Senior Data Scientist,"Oakbrook Terrace, IL",https://www.linkedin.com/jobs/view/senior-data-scientist-at-darwill-3700654625?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=R%2F0%2By23PVqo5F9vk6p5YAw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
22,2023-08-12,RedMane Technology LLC,Python Engineer - ML/NLP - Chicago,"Chicago, IL",https://www.linkedin.com/jobs/view/python-engineer-ml-nlp-chicago-at-redmane-technology-llc-3686836575?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=gAJuQlKkYjPZyawyYdzq3Q%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
23,2023-05-12,PriceLabs,Senior Data Scientist (Remote),"Chicago, IL",https://www.linkedin.com/jobs/view/senior-data-scientist-remote-at-pricelabs-3628498717?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=kDfjeInYW0Y%2FcuH%2F9YcFvQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
24,2023-09-15,Sibel Health,Data Science Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/data-science-engineer-at-sibel-health-3717274420?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=%2Fjohk%2BaLIUyYZUNxcTVP1w%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
25,2023-08-30,SynergisticIT,Entry Level Python Programmer/Data scientist/Analyst,"Chicago, IL",https://www.linkedin.com/jobs/view/entry-level-python-programmer-data-scientist-analyst-at-synergisticit-3700623525?refId=mpWyxr%2BaDqXlQaxAAvhNWQ%3D%3D&trackingId=EYTNxIdTegY2%2B5lFc36mSg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
26,2023-06-23,OpenTeams,Machine Learning Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-openteams-3667908759?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=RTCIN81SNibwerlO0E6TZA%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card
27,2023-10-09,maven,Software Engineer,Greater Chicago Area,https://www.linkedin.com/jobs/view/software-engineer-at-maven-3734760009?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=7eJQ0xKucC9wF7q8KoRtCQ%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card
28,2023-08-18,SynergisticIT,Entry Level Python Programmer/Data scientist/Analyst,"Chicago, IL",https://www.linkedin.com/jobs/view/entry-level-python-programmer-data-scientist-analyst-at-synergisticit-3690170433?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=97VCgmlrFCkcOiff5ua02A%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card
29,2023-06-22,IVY TECH SOLUTIONS INC,Machine Learning Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-ivy-tech-solutions-inc-3667173858?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=sJS%2B8%2FZYdxgU87rDblYo4w%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card
30,2023-06-10,SynergisticIT,Entry Level Coder/Programmer/Data Scientist/Analyst,"Chicago, IL",https://www.linkedin.com/jobs/view/entry-level-coder-programmer-data-scientist-analyst-at-synergisticit-3649695374?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=vYEA2SgqB%2FHoxPLxvCchMQ%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card
31,2023-08-13,RedMane Technology LLC,Python Engineer - D ML- FNLP - D Chicago,"Chicago, IL",https://www.linkedin.com/jobs/view/python-engineer-d-ml-fnlp-d-chicago-at-redmane-technology-llc-3693468721?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=JfUdEEH2umBvd%2BnRHepzXQ%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card
32,2023-10-09,maven,Software Engineer Python / C++,Greater Chicago Area,https://www.linkedin.com/jobs/view/software-engineer-python-c%2B%2B-at-maven-3734758039?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=dFNEJc4eqK%2F%2FYKc1WFmRhQ%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card
33,2023-06-13,SynergisticIT,Machine Learning Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-synergisticit-3630174155?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=ZLyq0Wjv8BjGmEbTCYvYIQ%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card
34,2023-10-03,The Trade Desk,Data Scientist- Distributed Algorithms (Trading Intelligence),"Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-distributed-algorithms-trading-intelligence-at-the-trade-desk-3681105770?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=QIH1Osy%2BuzHHDtMKaifwFw%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card
35,2023-10-06,Phoenix Cyber,Python Developer [Job ID 20231006],"Chicago, IL",https://www.linkedin.com/jobs/view/python-developer-job-id-20231006-at-phoenix-cyber-3735217859?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=OQIlGMsNP7sfwrxuH8ADyw%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card
36,2023-10-09,CareerAddict,Contract - QA/SDET,"Chicago, IL",https://www.linkedin.com/jobs/view/contract-qa-sdet-at-careeraddict-3734769979?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=2BLm7JKsLHMmawhyd6tlGA%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card
37,2023-08-25,Ascension,Data Scientist,"Oak Brook, IL",https://www.linkedin.com/jobs/view/data-scientist-at-ascension-3697719094?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=acVxSHX2WutzWlSHv57pBg%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card
38,2023-06-22,IVY TECH SOLUTIONS INC,Remote:::Machine Learning Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/remote-machine-learning-engineer-at-ivy-tech-solutions-inc-3667180023?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=KfWbCmrnFb5npita6uIUQw%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card
39,2023-08-19,SynergisticIT,Entry Level Machine Learning Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/entry-level-machine-learning-engineer-at-synergisticit-3691211272?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=1Fqh3TmPw%2BW15XLZJvoznA%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card
40,2023-06-10,SynergisticIT,Entry Level Machine Learning Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/entry-level-machine-learning-engineer-at-synergisticit-3649696123?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=G5weV%2Bgr5XseURt2THvg9g%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card
41,2023-10-09,CapTech,Tech Lead (Python),"Chicago, IL",https://www.linkedin.com/jobs/view/tech-lead-python-at-captech-3731017104?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=csCO7E3SA2d5dbhZJkpA%2Bg%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card
42,2023-10-09,maven,Software Engineer,Greater Chicago Area,https://www.linkedin.com/jobs/view/software-engineer-at-maven-3734759049?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=dxeXVpD%2B3LNI1qq1FVKxIQ%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card
43,2023-09-22,GPA Renewable Partners,Co-founder NLP ML/AI Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/co-founder-nlp-ml-ai-developer-at-gpa-renewable-partners-3693599305?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=EER2kvRYfPYzoqg06USxkg%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card
44,2023-09-06,Teragonia,AI Engineer (4+ YoE),"Chicago, IL",https://www.linkedin.com/jobs/view/ai-engineer-4%2B-yoe-at-teragonia-3730141183?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=6gQ9q00sJa55X%2FeWEYi8uQ%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card
45,2023-09-21,University of Chicago,Staff Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/staff-data-scientist-at-university-of-chicago-3725722915?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=TzaUsNsG4MPAvMCgd1MnDQ%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card
46,2023-09-28,Stripe,"Machine Learning Engineer, Identity","Chicago, IL",https://www.linkedin.com/jobs/view/machine-learning-engineer-identity-at-stripe-3729462205?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=binNc9TLi2GOiPVuBQicLA%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card
47,2023-06-08,Ageatia Global Solutions,Senior Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-data-scientist-at-ageatia-global-solutions-3626199611?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=qgQj75dc1EF%2BUbGW1NKVlw%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card
48,2023-06-17,University of Chicago,"Data Science, Specialist in Neuroimaging","Chicago, IL",https://www.linkedin.com/jobs/view/data-science-specialist-in-neuroimaging-at-university-of-chicago-3654616838?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=zvtcc%2BF14Y%2FwbeI3XcTCPQ%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card
49,2023-04-14,ALTEN,Python ML Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/python-ml-developer-at-alten-3564035140?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=S2w4PF0Adv%2FIJe98haXlEw%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card
50,2023-06-25,PeritusHub,Sr Data Scientist - ML | Big Data | Recommendation engine Expert,"Chicago, IL",https://www.linkedin.com/jobs/view/sr-data-scientist-ml-big-data-recommendation-engine-expert-at-peritushub-3667481032?refId=t4FoEfNXXIAxuv7t3xCFvA%3D%3D&trackingId=M02%2FUTTkyHwLtSYtbK5kCg%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card
51,2023-09-16,SynergisticIT,Python Programmer(Entry Level),"Chicago, IL",https://www.linkedin.com/jobs/view/python-programmer-entry-level-at-synergisticit-3715208458?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=7c%2Ff1bpuiB6ntJQrIr%2BMsQ%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card
52,2023-09-22,"Tempus Labs, Inc.","Machine Learning Scientist, Generative AI","Chicago, IL",https://www.linkedin.com/jobs/view/machine-learning-scientist-generative-ai-at-tempus-labs-inc-3668425691?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=F3Krkeqm4Kdum5jpUlndHA%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card
53,2023-09-14,Reyes Holdings,Remote Data Scientist,"Rosemont, IL",https://www.linkedin.com/jobs/view/remote-data-scientist-at-reyes-holdings-3713479084?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=F1q6l01G%2FuomTN0sngyWFw%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card
54,2023-09-27,Epsilon,"Data Scientist, DSO (Decision Science Optimization Team) – Remote","Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-dso-decision-science-optimization-team-%E2%80%93-remote-at-epsilon-3672515040?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=jXhEahmI5N6BXQx%2BiJ6h5w%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card
55,2023-10-06,TEKFORTUNE INC,ML Ops Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/ml-ops-engineer-at-tekfortune-inc-3729357281?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=4yI%2BteB27bwivDKBv1ZO8A%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card
56,2023-06-22,IVY TECH SOLUTIONS INC,Data Scientist Exp with AWS,"Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-exp-with-aws-at-ivy-tech-solutions-inc-3667175640?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=Tqt9W0gSsDNNZhz6pwflhA%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card
57,2023-08-25,Bosch USA,Data Science Lead (Hybrid),"Mount Prospect, IL",https://www.linkedin.com/jobs/view/data-science-lead-hybrid-at-bosch-usa-3704175751?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=fNonkWOPZuf9aSQkHGu3Og%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card
58,2023-08-24,Fingerprint for Success (F4S),Expression of Interest: Senior Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/expression-of-interest-senior-data-scientist-at-fingerprint-for-success-f4s-3703448089?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=JLhFFVcqyJo3u%2FgUPXHmhQ%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card
59,2023-05-15,Intellectt Inc,"Immediate hiring for the position of Biologist at Des Plaines, IL","Des Plaines, IL",https://www.linkedin.com/jobs/view/immediate-hiring-for-the-position-of-biologist-at-des-plaines-il-at-intellectt-inc-3629992061?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=hNaYuGTj3lXvxdWauxx9Pg%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card
60,2023-07-20,University of Chicago,Computational Scientist - Artificial Intelligence & Machine Learning,"Chicago, IL",https://www.linkedin.com/jobs/view/computational-scientist-artificial-intelligence-machine-learning-at-university-of-chicago-3671741804?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=6YcLuK1v5%2FgN%2Fso6E54ILg%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card
61,2023-09-21,Booz Allen Hamilton,AI and ML Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/ai-and-ml-engineer-at-booz-allen-hamilton-3723950747?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=M0Tbas9xA62CCwLK8HcJ5w%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card
62,2023-09-26,Navistar Inc,Senior Data Scientist- Hybrid,"Lisle, IL",https://www.linkedin.com/jobs/view/senior-data-scientist-hybrid-at-navistar-inc-3728107294?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=W62rfopAyj7Q5TJ00MDJkA%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card
63,2023-08-22,Stripe,"Data Scientist, Card Testing & Distributed Fraud","Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-card-testing-distributed-fraud-at-stripe-3700543985?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=OR4PUkG59dYl4iafXZ0QXw%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card
64,2023-07-27,Fingerprint for Success (F4S),Expression of Interest: Machine Learning Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/expression-of-interest-machine-learning-engineer-at-fingerprint-for-success-f4s-3699995778?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=hhk2SPfebQRdEwE9zE2Xyg%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card
65,2023-06-22,IVY TECH SOLUTIONS INC,ML-Ops Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/ml-ops-engineer-at-ivy-tech-solutions-inc-3667179080?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=fEMOUVp0NSiMSPYTmcV90Q%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card
66,2023-10-09,maven,Software Engineer - Quantitative Strategies,Greater Chicago Area,https://www.linkedin.com/jobs/view/software-engineer-quantitative-strategies-at-maven-3734758133?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=LWzQXwi%2Bzj6fUhk4H32LWg%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card
67,2023-09-15,CVS Health,Senior Data Scientist - Finance Analytics,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-data-scientist-finance-analytics-at-cvs-health-3714314075?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=wp535%2Bi3CNfpuTtoTLtYIA%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card
68,2023-08-30,Surge Technology Solutions Inc,Python Developer -20202,"Chicago, IL",https://www.linkedin.com/jobs/view/python-developer-20202-at-surge-technology-solutions-inc-3705211208?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=rxOk3H5r0BmoV3Jmac1m4Q%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card
69,2023-07-10,Ageatia Global Solutions,Senior Data Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-data-scientist-at-ageatia-global-solutions-3682160062?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=1wHikeQfCJcFgrsnGoBWNg%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card
70,2023-10-04,Stripe,"Machine Learning Engineer, Transaction Risk","Chicago, IL",https://www.linkedin.com/jobs/view/machine-learning-engineer-transaction-risk-at-stripe-3732433092?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=wuw6SEGQTkvn5qpTZQj0Jg%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card
71,2023-06-20,"Brighton Solutions, Inc",Data Scientist (PowerBI modelling),"Tinley Park, IL",https://www.linkedin.com/jobs/view/data-scientist-powerbi-modelling-at-brighton-solutions-inc-3664394672?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=nfon4Yoq3Pyf%2Ff7PtJBrLw%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card
72,2023-09-13,Intellisoft Technologies,AI Machine Learning Scientist,"Chicago, IL",https://www.linkedin.com/jobs/view/ai-machine-learning-scientist-at-intellisoft-technologies-3730544505?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=aajH35ThrjcB5QzUBctl8g%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card
73,2023-03-29,HireTalent - Diversity Staffing & Recruiting Firm,Machine Learning Engineer #: 21-03848,"Chicago, IL",https://www.linkedin.com/jobs/view/machine-learning-engineer-%23-21-03848-at-hiretalent-diversity-staffing-recruiting-firm-3581264496?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=Er9wccoCqaIYAWkLHjZGHg%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card
74,2023-09-22,Wikimedia Foundation,"Senior Data Scientist, Community Growth","Chicago, IL",https://www.linkedin.com/jobs/view/senior-data-scientist-community-growth-at-wikimedia-foundation-3726119605?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=aggTf1d7q20drbkERp5hQg%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card
75,2023-08-15,Diverse Lynx,AI /ML Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/ai-ml-engineer-at-diverse-lynx-3688190142?refId=2oUgB4K6%2FfsorcfXlL1lqg%3D%3D&trackingId=YMfUTzt2ZnYbY%2FlxqnpuIQ%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card
76,2023-08-15,Diverse Lynx,AI/ ML Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/ai-ml-engineer-at-diverse-lynx-3688160908?refId=i3MV1Zfvy8d1cAjS1Ug1VA%3D%3D&trackingId=B3UKLYHjfngznxOomxiS2A%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card
